,time,_V0_,| V0 |,season,week_day
19539,9,160.0,7.1,9,1
19542,10,160.0,5.6,9,1
19545,11,160.0,6.5,9,1
19548,12,160.0,6.9,9,1
19551,13,160.0,4.7,9,1
19554,14,160.0,6.6,9,1
19557,15,160.0,7.3,9,1
19560,16,160.0,6.4,9,1
19563,17,150.0,6.6,9,1
19566,18,160.0,6.7,9,1
19569,19,160.0,7.4,9,1
19572,20,170.0,9.2,9,1
19575,21,170.0,8.9,9,1
19578,22,170.0,8.2,9,1
19581,23,170.0,7.1,9,1
19584,0,190.0,7.7,9,2
19587,1,180.0,8.4,9,2
19590,2,180.0,6.8,9,2
19593,3,200.0,7.6,9,2
19596,4,170.0,6.9,9,2
19599,5,170.0,8.6,9,2
19602,6,170.0,8.3,9,2
19605,7,170.0,9.8,9,2
19608,8,170.0,11.0,9,2
19611,9,170.0,5.1,9,2
19614,10,170.0,4.1,9,2
19617,11,170.0,4.2,9,2
19620,12,170.0,4.8,9,2
19623,13,160.0,4.7,9,2
19626,14,180.0,6.4,9,2
19629,15,160.0,5.9,9,2
19632,16,3.4028199999999998e+38,,9,2
19635,17,160.0,7.3,9,2
19638,18,160.0,4.9,9,2
19641,19,160.0,7.3,9,2
19644,20,160.0,8.6,9,2
19647,21,160.0,7.8,9,2
19650,22,160.0,8.2,9,2
19653,23,170.0,8.8,9,2
19656,0,170.0,10.5,9,3
19659,1,170.0,9.6,9,3
19662,2,170.0,10.5,9,3
19665,3,170.0,11.6,9,3
19668,4,170.0,11.1,9,3
19671,5,170.0,8.0,9,3
19674,6,170.0,6.8,9,3
19677,7,170.0,7.9,9,3
19680,8,170.0,11.6,9,3
19683,9,170.0,7.8,9,3
19686,10,170.0,7.7,9,3
19689,11,160.0,6.3,9,3
19692,12,150.0,6.1,9,3
19695,13,140.0,5.1,9,3
19698,14,160.0,7.6,9,3
19701,15,150.0,8.0,9,3
19704,16,140.0,6.9,9,3
19707,17,140.0,8.7,9,3
19710,18,140.0,9.8,9,3
19713,19,140.0,8.5,9,3
19716,20,150.0,9.6,9,3
19719,21,160.0,11.7,9,3
19722,22,160.0,11.4,9,3
19725,23,150.0,9.8,9,3
19728,0,160.0,10.9,1,5
19731,1,160.0,8.3,1,5
19734,2,170.0,13.5,1,5
19737,3,170.0,13.1,1,5
19740,4,170.0,14.3,1,5
19743,5,170.0,12.6,1,5
19746,6,170.0,12.6,1,5
19749,7,170.0,12.3,1,5
19752,8,170.0,8.3,1,5
19755,9,170.0,9.6,1,5
