time;_V0_;| V0 |;season;week_day
19;320.0;3.9;4;7
20;200.0;4.1;4;7
21;140.0;3.2;4;7
22;200.0;1.8;4;7
23;150.0;1.9;4;7
0;150.0;2.8;5;2
1;150.0;3.5;5;2
2;150.0;2.5;5;2
3;160.0;3.7;5;2
4;130.0;3.7;5;2
5;110.0;2.0;5;2
6;100.0;7.9;5;2
7;120.0;3.1;5;2
8;140.0;5.4;5;2
9;160.0;2.4;5;2
10;180.0;2.8;5;2
11;180.0;1.9;5;2
12;170.0;3.0;5;2
13;180.0;7.3;5;2
14;180.0;9.7;5;2
15;160.0;6.3;5;2
16;180.0;9.9;5;2
17;180.0;7.2;5;2
18;180.0;6.8;5;2
19;170.0;6.5;5;2
20;180.0;5.9;5;2
21;140.0;6.6;5;2
22;190.0;13.4;5;2
23;190.0;7.1;5;2
0;170.0;4.4;6;5
1;170.0;6.1;6;5
2;160.0;7.0;6;5
3;180.0;7.6;6;5
4;190.0;9.9;6;5
5;190.0;5.4;6;5
6;200.0;5.0;6;5
7;180.0;3.8;6;5
8;170.0;3.8;6;5
9;160.0;3.9;6;5
10;170.0;3.3;6;5
11;150.0;4.1;6;5
12;170.0;5.5;6;5
13;160.0;6.7;6;5
14;170.0;6.9;6;5
15;180.0;8.7;6;5
16;170.0;5.1;6;5
17;160.0;5.0;6;5
18;160.0;4.2;6;5
19;180.0;7.1;6;5
20;170.0;5.6;6;5
21;170.0;7.7;6;5
22;180.0;8.2;6;5
23;180.0;8.2;6;5
0;180.0;9.5;7;7
1;180.0;7.6;7;7
2;200.0;6.6;7;7
3;200.0;7.9;7;7
4;210.0;7.3;7;7
5;200.0;5.8;7;7
6;200.0;8.6;7;7
7;220.0;6.5;7;7
8;210.0;7.0;7;7
9;220.0;8.1;7;7
10;210.0;5.2;7;7
11;210.0;7.1;7;7
12;210.0;6.7;7;7
13;200.0;5.1;7;7
14;180.0;7.7;7;7
15;180.0;8.9;7;7
16;210.0;11.1;7;7
17;230.0;5.2;7;7
18;230.0;2.8;7;7
19;280.0;5.4;7;7
20;260.0;3.0;7;7
21;280.0;3.3;7;7
22;270.0;4.0;7;7
23;240.0;6.4;7;7
0;270.0;8.9;8;3
1;270.0;4.9;8;3
2;270.0;6.4;8;3
3;280.0;5.8;8;3
4;280.0;3.9;8;3
5;240.0;3.3;8;3
6;240.0;3.5;8;3
7;250.0;1.8;8;3
8;280.0;0.6;8;3
9;320.0;0.6;8;3
10;320.0;1.4;8;3
11;310.0;0.8;8;3
12;340.0;6.1;8;3
13;340.0;4.2;8;3
14;350.0;3.3;8;3
15;350.0;3.8;8;3
16;10.0;3.0;8;3
17;350.0;2.4;8;3
18;50.0;2.9;8;3
19;50.0;3.9;8;3
20;40.0;5.6;8;3
21;40.0;5.1;8;3
22;50.0;3.2;8;3
23;50.0;5.4;8;3
0;50.0;5.6;9;6
1;50.0;5.3;9;6
2;40.0;3.9;9;6
3;40.0;4.6;9;6
4;40.0;3.6;9;6
5;40.0;6.6;9;6
6;50.0;7.0;9;6
7;40.0;3.9;9;6
8;20.0;6.1;9;6
9;30.0;4.3;9;6
10;20.0;3.6;9;6
11;30.0;6.3;9;6
12;40.0;4.0;9;6
13;30.0;3.9;9;6
14;30.0;5.7;9;6
15;40.0;3.5;9;6
16;50.0;5.1;9;6
17;50.0;5.8;9;6
18;40.0;4.5;9;6
19;50.0;3.0;9;6
20;50.0;2.2;9;6
21;40.0;4.8;9;6
22;40.0;4.1;9;6
23;50.0;5.8;9;6
0;30.0;6.6;10;1
1;30.0;5.5;10;1
2;0.0;6.4;10;1
3;30.0;7.4;10;1
4;350.0;7.0;10;1
5;10.0;7.1;10;1
6;350.0;8.5;10;1
7;350.0;8.6;10;1
8;10.0;7.0;10;1
9;10.0;7.3;10;1
10;360.0;6.9;10;1
11;30.0;13.9;10;1
12;20.0;8.3;10;1
13;20.0;9.1;10;1
14;340.0;8.1;10;1
15;350.0;8.4;10;1
16;340.0;9.0;10;1
17;350.0;7.4;10;1
18;360.0;6.2;10;1
19;20.0;8.4;10;1
20;30.0;10.2;10;1
21;30.0;11.8;10;1
22;30.0;6.8;10;1
23;30.0;6.6;10;1
0;0.0;5.4;11;4
1;20.0;5.4;11;4
2;30.0;5.6;11;4
3;0.0;5.1;11;4
4;360.0;4.2;11;4
5;30.0;3.5;11;4
6;350.0;3.4;11;4
7;340.0;5.5;11;4
8;340.0;3.6;11;4
9;340.0;2.9;11;4
10;300.0;4.3;11;4
11;320.0;2.1;11;4
12;310.0;3.2;11;4
13;270.0;5.2;11;4
14;230.0;2.9;11;4
15;240.0;2.4;11;4
16;220.0;5.0;11;4
17;240.0;2.3;11;4
18;230.0;3.0;11;4
19;220.0;3.4;11;4
20;220.0;5.5;11;4
21;210.0;8.1;11;4
22;210.0;10.1;11;4
23;210.0;6.1;11;4
0;210.0;12.2;12;6
1;210.0;10.7;12;6
2;210.0;10.7;12;6
3;210.0;11.8;12;6
4;210.0;13.3;12;6
5;200.0;12.8;12;6
6;200.0;13.0;12;6
7;190.0;5.9;12;6
8;180.0;10.0;12;6
9;180.0;5.1;12;6
10;180.0;9.2;12;6
11;180.0;5.3;12;6
12;190.0;10.1;12;6
13;200.0;5.3;12;6
14;180.0;11.3;12;6
15;180.0;5.4;12;6
16;190.0;7.3;12;6
17;200.0;9.5;12;6
18;220.0;10.4;12;6
19;210.0;10.1;12;6
20;200.0;9.5;12;6
21;210.0;10.4;12;6
22;210.0;6.8;12;6
23;210.0;5.6;12;6
0;290.0;11.4;5;3
1;290.0;12.5;5;3
2;280.0;12.3;5;3
3;290.0;10.8;5;3
4;300.0;14.1;5;3
5;300.0;13.5;5;3
6;310.0;12.8;5;3
7;290.0;12.1;5;3
8;300.0;10.9;5;3
9;310.0;11.7;5;3
10;310.0;11.0;5;3
11;310.0;11.3;5;3
12;310.0;8.7;5;3
13;300.0;9.2;5;3
14;300.0;10.8;5;3
15;290.0;11.4;5;3
16;300.0;9.2;5;3
17;300.0;8.5;5;3
18;290.0;5.2;5;3
19;280.0;6.7;5;3
20;280.0;5.9;5;3
21;280.0;7.1;5;3
22;270.0;6.2;5;3
23;240.0;6.9;5;3
0;240.0;8.5;5;4
1;250.0;4.9;5;4
2;240.0;7.6;5;4
3;230.0;5.3;5;4
4;240.0;6.6;5;4
5;220.0;7.4;5;4
6;220.0;7.4;5;4
7;220.0;7.5;5;4
8;220.0;5.4;5;4
9;210.0;8.1;5;4
10;210.0;7.1;5;4
11;200.0;9.9;5;4
12;210.0;7.7;5;4
13;230.0;6.2;5;4
14;220.0;8.1;5;4
15;220.0;6.6;5;4
16;220.0;6.8;5;4
17;220.0;6.0;5;4
18;230.0;4.6;5;4
19;230.0;1.7;5;4
20;210.0;1.3;5;4
21;250.0;1.1;5;4
22;100.0;2.7;5;4
23;180.0;1.0;5;4
0;140.0;0.7;5;5
1;300.0;1.3;5;5
2;270.0;1.0;5;5
3;300.0;3.9;5;5
4;300.0;2.5;5;5
5;290.0;4.9;5;5
6;310.0;1.5;5;5
7;320.0;1.9;5;5
8;330.0;3.4;5;5
9;350.0;3.8;5;5
10;350.0;4.7;5;5
11;330.0;4.2;5;5
12;320.0;4.6;5;5
13;320.0;4.5;5;5
14;310.0;8.7;5;5
15;310.0;7.7;5;5
16;320.0;3.7;5;5
17;320.0;5.5;5;5
18;300.0;9.4;5;5
19;300.0;7.0;5;5
20;300.0;3.6;5;5
21;300.0;6.8;5;5
22;300.0;2.2;5;5
23;290.0;1.6;5;5
0;240.0;1.3;5;6
1;230.0;3.3;5;6
2;250.0;3.8;5;6
3;260.0;2.2;5;6
4;260.0;4.5;5;6
5;290.0;9.4;5;6
6;290.0;4.1;5;6
7;290.0;3.8;5;6
8;310.0;1.6;5;6
9;250.0;2.6;5;6
10;250.0;2.8;5;6
11;250.0;3.1;5;6
12;250.0;3.7;5;6
13;250.0;3.6;5;6
14;230.0;2.3;5;6
15;240.0;6.6;5;6
16;260.0;3.4;5;6
17;260.0;3.4;5;6
18;260.0;1.9;5;6
19;290.0;3.5;5;6
20;240.0;3.1;5;6
21;250.0;3.6;5;6
22;240.0;2.8;5;6
23;240.0;4.4;5;6
0;240.0;6.1;5;7
1;260.0;3.5;5;7
2;260.0;1.7;5;7
3;250.0;2.3;5;7
4;250.0;4.8;5;7
5;250.0;5.3;5;7
6;240.0;4.9;5;7
7;250.0;4.0;5;7
8;230.0;4.3;5;7
9;230.0;3.9;5;7
10;240.0;5.7;5;7
11;250.0;5.9;5;7
12;250.0;6.1;5;7
13;250.0;2.7;5;7
14;250.0;6.1;5;7
15;260.0;8.1;5;7
16;270.0;4.0;5;7
17;250.0;2.9;5;7
18;250.0;5.2;5;7
19;270.0;5.8;5;7
20;260.0;2.3;5;7
21;290.0;2.5;5;7
22;240.0;1.4;5;7
23;220.0;4.1;5;7
0;240.0;6.8;5;1
1;240.0;6.0;5;1
2;240.0;7.1;5;1
3;240.0;2.8;5;1
4;240.0;5.1;5;1
5;240.0;4.5;5;1
6;240.0;3.3;5;1
7;250.0;2.8;5;1
8;250.0;3.1;5;1
9;250.0;2.9;5;1
10;240.0;2.8;5;1
11;250.0;3.5;5;1
12;230.0;3.9;5;1
13;210.0;3.8;5;1
14;210.0;6.0;5;1
15;290.0;5.3;5;1
16;300.0;4.4;5;1
17;310.0;7.0;5;1
18;300.0;6.8;5;1
19;310.0;6.8;5;1
20;310.0;5.4;5;1
21;300.0;10.4;5;1
22;290.0;6.1;5;1
23;300.0;7.0;5;1
0;300.0;6.8;5;2
1;300.0;6.2;5;2
2;300.0;4.9;5;2
3;290.0;3.7;5;2
4;300.0;4.5;5;2
5;300.0;6.1;5;2
6;300.0;5.0;5;2
7;300.0;3.1;5;2
8;300.0;2.9;5;2
9;320.0;7.9;5;2
10;300.0;6.6;5;2
11;310.0;7.4;5;2
12;310.0;7.3;5;2
13;300.0;7.8;5;2
14;290.0;6.1;5;2
15;300.0;6.7;5;2
16;290.0;6.4;5;2
17;300.0;10.4;5;2
18;310.0;6.4;5;2
19;310.0;2.3;5;2
20;300.0;2.2;5;2
21;310.0;1.7;5;2
22;290.0;2.7;5;2
23;310.0;3.0;5;2
0;310.0;2.5;5;3
1;310.0;2.7;5;3
2;310.0;2.7;5;3
3;320.0;3.9;5;3
4;330.0;4.4;5;3
5;330.0;3.7;5;3
6;340.0;3.0;5;3
7;350.0;2.3;5;3
8;310.0;1.5;5;3
9;320.0;2.5;5;3
10;300.0;4.2;5;3
11;300.0;3.6;5;3
12;310.0;4.0;5;3
13;320.0;2.9;5;3
14;250.0;1.2;5;3
15;240.0;5.0;5;3
16;310.0;3.9;5;3
17;350.0;5.0;5;3
18;30.0;4.6;5;3
19;280.0;4.4;5;3
20;330.0;2.7;5;3
21;10.0;1.2;5;3
22;160.0;0.0;5;3
23;270.0;0.0;5;3
0;270.0;0.3;5;4
1;310.0;2.3;5;4
2;310.0;1.8;5;4
3;300.0;1.9;5;4
4;310.0;1.8;5;4
5;320.0;3.0;5;4
6;330.0;4.0;5;4
7;10.0;4.0;5;4
8;30.0;4.8;5;4
9;350.0;4.7;5;4
10;340.0;3.6;5;4
11;350.0;4.4;5;4
12;340.0;5.2;5;4
13;350.0;5.2;5;4
14;340.0;4.4;5;4
15;340.0;5.7;5;4
16;350.0;5.0;5;4
17;350.0;4.6;5;4
18;340.0;4.8;5;4
19;340.0;3.9;5;4
20;330.0;5.0;5;4
21;320.0;10.6;5;4
22;300.0;7.6;5;4
23;290.0;7.8;5;4
0;290.0;4.1;5;5
1;290.0;7.3;5;5
2;300.0;11.3;5;5
3;310.0;8.5;5;5
4;330.0;8.2;5;5
5;330.0;4.2;5;5
6;340.0;5.8;5;5
7;330.0;4.4;5;5
8;320.0;2.6;5;5
9;320.0;4.7;5;5
10;320.0;3.9;5;5
11;330.0;4.1;5;5
12;360.0;3.7;5;5
13;350.0;4.3;5;5
14;350.0;4.6;5;5
15;0.0;2.6;5;5
16;40.0;5.2;5;5
17;30.0;7.3;5;5
18;30.0;4.1;5;5
19;0.0;3.6;5;5
20;30.0;6.4;5;5
21;20.0;5.2;5;5
22;20.0;5.8;5;5
23;30.0;4.1;5;5
0;30.0;5.9;5;6
1;30.0;4.8;5;6
2;30.0;4.7;5;6
3;30.0;3.1;5;6
4;40.0;2.7;5;6
5;50.0;3.0;5;6
6;70.0;2.6;5;6
7;60.0;2.3;5;6
8;60.0;2.8;5;6
9;60.0;1.7;5;6
10;20.0;1.0;5;6
11;50.0;1.8;5;6
12;0.0;2.1;5;6
13;60.0;2.9;5;6
14;340.0;1.1;5;6
15;40.0;2.5;5;6
16;30.0;4.4;5;6
17;30.0;3.4;5;6
18;40.0;1.4;5;6
19;30.0;3.9;5;6
20;30.0;6.1;5;6
21;50.0;2.1;5;6
22;40.0;2.5;5;6
23;60.0;5.1;5;6
0;40.0;4.3;5;7
1;50.0;3.6;5;7
2;60.0;3.6;5;7
3;50.0;2.0;5;7
4;70.0;3.9;5;7
5;50.0;3.6;5;7
6;40.0;3.1;5;7
7;350.0;1.1;5;7
8;330.0;1.9;5;7
9;330.0;1.0;5;7
10;330.0;1.2;5;7
11;330.0;1.9;5;7
12;310.0;1.4;5;7
13;300.0;2.4;5;7
14;310.0;1.9;5;7
15;300.0;1.5;5;7
16;300.0;1.7;5;7
17;290.0;2.3;5;7
18;340.0;2.4;5;7
19;310.0;1.8;5;7
20;300.0;2.8;5;7
21;310.0;2.3;5;7
22;320.0;1.4;5;7
23;280.0;0.7;5;7
0;20.0;0.7;5;1
1;180.0;0.9;5;1
2;180.0;1.7;5;1
3;230.0;2.0;5;1
4;240.0;2.6;5;1
5;250.0;2.7;5;1
6;240.0;3.4;5;1
7;240.0;3.1;5;1
8;250.0;0.9;5;1
9;250.0;1.1;5;1
10;240.0;1.0;5;1
11;240.0;1.4;5;1
12;210.0;4.1;5;1
13;260.0;2.8;5;1
14;200.0;2.7;5;1
15;230.0;4.8;5;1
16;220.0;4.3;5;1
17;290.0;3.1;5;1
18;350.0;0.5;5;1
19;40.0;0.0;5;1
20;50.0;0.0;5;1
21;140.0;0.9;5;1
22;70.0;2.5;5;1
23;70.0;1.9;5;1
0;100.0;2.6;5;2
1;110.0;3.3;5;2
2;110.0;2.6;5;2
3;100.0;1.2;5;2
4;100.0;1.0;5;2
5;90.0;1.7;5;2
6;80.0;2.5;5;2
7;80.0;4.2;5;2
8;80.0;4.9;5;2
9;80.0;3.2;5;2
10;100.0;2.8;5;2
11;140.0;2.0;5;2
12;120.0;2.2;5;2
13;160.0;1.6;5;2
14;170.0;2.1;5;2
15;150.0;1.5;5;2
16;90.0;2.4;5;2
17;70.0;3.2;5;2
18;100.0;5.1;5;2
19;70.0;4.2;5;2
20;80.0;4.3;5;2
21;80.0;4.1;5;2
22;140.0;7.7;5;2
23;170.0;5.5;5;2
0;180.0;3.6;5;3
1;180.0;3.0;5;3
2;180.0;0.7;5;3
3;180.0;1.2;5;3
4;210.0;1.0;5;3
5;330.0;0.6;5;3
6;70.0;0.0;5;3
7;230.0;1.2;5;3
8;240.0;1.4;5;3
9;260.0;0.2;5;3
10;290.0;0.0;5;3
11;180.0;0.0;5;3
12;200.0;0.7;5;3
13;260.0;0.8;5;3
14;300.0;0.0;5;3
15;310.0;1.1;5;3
16;80.0;1.2;5;3
17;60.0;0.9;5;3
18;180.0;1.6;5;3
19;200.0;1.2;5;3
20;200.0;3.7;5;3
21;200.0;4.6;5;3
22;210.0;2.7;5;3
23;220.0;3.0;5;3
0;230.0;0.4;5;4
1;250.0;2.1;5;4
2;260.0;2.5;5;4
3;260.0;2.5;5;4
4;260.0;2.2;5;4
5;260.0;2.4;5;4
6;250.0;1.9;5;4
7;230.0;2.0;5;4
8;200.0;2.1;5;4
9;200.0;2.2;5;4
10;190.0;2.3;5;4
11;230.0;3.3;5;4
12;190.0;2.2;5;4
13;210.0;4.6;5;4
14;190.0;6.1;5;4
15;190.0;4.9;5;4
16;210.0;1.5;5;4
17;210.0;1.8;5;4
18;190.0;2.0;5;4
19;190.0;4.2;5;4
20;180.0;6.3;5;4
21;200.0;5.1;5;4
22;200.0;3.6;5;4
23;180.0;2.8;5;4
0;210.0;2.6;5;5
1;200.0;2.7;5;5
2;160.0;2.0;5;5
3;130.0;3.2;5;5
4;100.0;5.6;5;5
5;100.0;4.9;5;5
6;100.0;9.6;5;5
7;60.0;3.5;5;5
8;40.0;8.0;5;5
9;60.0;8.9;5;5
10;80.0;8.2;5;5
11;100.0;5.7;5;5
12;100.0;3.5;5;5
13;100.0;3.1;5;5
14;110.0;2.8;5;5
15;110.0;5.2;5;5
16;130.0;3.9;5;5
17;110.0;5.2;5;5
18;100.0;5.1;5;5
19;90.0;2.7;5;5
20;80.0;5.6;5;5
21;80.0;6.3;5;5
22;50.0;4.0;5;5
23;340.0;1.7;5;5
0;40.0;3.8;5;6
1;60.0;3.4;5;6
2;50.0;4.1;5;6
3;60.0;10.3;5;6
4;60.0;8.1;5;6
5;70.0;8.7;5;6
6;70.0;9.2;5;6
7;70.0;7.5;5;6
8;70.0;6.2;5;6
9;70.0;6.7;5;6
10;60.0;5.2;5;6
11;60.0;4.8;5;6
12;60.0;7.2;5;6
13;60.0;5.0;5;6
14;50.0;5.9;5;6
15;50.0;8.9;5;6
16;60.0;9.3;5;6
17;50.0;7.5;5;6
18;50.0;8.2;5;6
19;50.0;8.3;5;6
20;50.0;8.7;5;6
21;50.0;11.6;5;6
22;50.0;9.4;5;6
23;70.0;8.7;5;6
0;70.0;8.3;5;7
1;60.0;12.0;5;7
2;50.0;12.5;5;7
3;50.0;12.2;5;7
4;50.0;9.5;5;7
5;50.0;12.7;5;7
6;60.0;14.2;5;7
7;50.0;14.0;5;7
8;50.0;10.3;5;7
9;60.0;10.6;5;7
10;50.0;7.9;5;7
11;40.0;7.1;5;7
12;40.0;7.7;5;7
13;50.0;7.7;5;7
14;60.0;13.1;5;7
15;60.0;11.5;5;7
16;30.0;7.4;5;7
17;30.0;6.7;5;7
18;30.0;10.8;5;7
19;40.0;7.3;5;7
20;40.0;7.5;5;7
21;40.0;6.8;5;7
22;30.0;10.5;5;7
23;30.0;10.1;5;7
0;30.0;9.7;1;1
1;40.0;8.3;1;1
2;40.0;5.5;1;1
3;40.0;5.5;1;1
4;40.0;6.7;1;1
5;60.0;11.7;1;1
6;50.0;9.5;1;1
7;60.0;8.2;1;1
8;60.0;8.7;1;1
9;60.0;12.0;1;1
10;70.0;8.4;1;1
11;70.0;8.5;1;1
12;70.0;9.4;1;1
13;80.0;9.2;1;1
14;70.0;8.7;1;1
15;80.0;11.4;1;1
16;80.0;8.5;1;1
17;80.0;7.5;1;1
18;80.0;9.4;1;1
19;80.0;8.2;1;1
20;80.0;9.2;1;1
21;80.0;10.5;1;1
22;80.0;13.1;1;1
23;80.0;10.8;1;1
0;80.0;10.8;2;4
1;70.0;10.6;2;4
2;70.0;9.6;2;4
3;70.0;10.4;2;4
4;80.0;10.1;2;4
5;80.0;11.1;2;4
6;80.0;9.2;2;4
7;80.0;10.1;2;4
8;80.0;12.0;2;4
9;80.0;10.4;2;4
10;80.0;12.2;2;4
11;80.0;11.9;2;4
12;80.0;11.9;2;4
13;80.0;10.8;2;4
14;80.0;11.2;2;4
15;80.0;9.7;2;4
16;90.0;10.2;2;4
17;90.0;10.6;2;4
18;90.0;9.3;2;4
19;80.0;9.6;2;4
20;90.0;9.6;2;4
21;90.0;9.3;2;4
22;90.0;9.4;2;4
23;90.0;7.6;2;4
0;90.0;6.8;3;5
1;80.0;7.0;3;5
2;90.0;7.3;3;5
3;90.0;8.5;3;5
4;90.0;8.3;3;5
5;90.0;8.3;3;5
6;90.0;9.1;3;5
7;80.0;7.7;3;5
8;80.0;8.2;3;5
9;90.0;7.3;3;5
10;90.0;8.9;3;5
11;90.0;5.7;3;5
12;90.0;5.8;3;5
13;90.0;6.8;3;5
14;80.0;8.0;3;5
15;90.0;8.3;3;5
16;80.0;7.3;3;5
17;90.0;6.3;3;5
18;90.0;5.8;3;5
19;100.0;5.9;3;5
20;90.0;6.7;3;5
21;90.0;8.3;3;5
22;90.0;9.4;3;5
23;80.0;10.6;3;5
0;70.0;9.6;4;1
1;60.0;6.6;4;1
2;70.0;6.4;4;1
3;80.0;7.7;4;1
4;90.0;8.1;4;1
5;100.0;5.4;4;1
6;220.0;5.8;4;1
7;210.0;5.8;4;1
8;220.0;7.5;4;1
9;210.0;6.2;4;1
10;210.0;5.4;4;1
11;200.0;2.4;4;1
12;210.0;4.4;4;1
13;190.0;1.2;4;1
14;160.0;2.7;4;1
15;210.0;1.6;4;1
16;190.0;1.8;4;1
17;160.0;1.3;4;1
18;210.0;5.1;4;1
19;230.0;1.6;4;1
20;200.0;1.9;4;1
21;190.0;4.0;4;1
22;200.0;10.2;4;1
23;210.0;10.9;4;1
0;220.0;5.5;5;3
1;210.0;7.6;5;3
2;220.0;4.5;5;3
3;210.0;7.4;5;3
4;200.0;4.7;5;3
5;210.0;7.6;5;3
6;210.0;4.1;5;3
7;180.0;2.2;5;3
8;180.0;2.4;5;3
9;180.0;5.3;5;3
10;170.0;8.4;5;3
11;180.0;5.1;5;3
12;170.0;2.6;5;3
13;200.0;5.4;5;3
14;210.0;5.6;5;3
15;170.0;2.2;5;3
16;210.0;4.6;5;3
17;160.0;1.4;5;3
18;150.0;3.2;5;3
19;170.0;4.9;5;3
20;180.0;3.3;5;3
21;190.0;2.3;5;3
22;190.0;2.6;5;3
23;200.0;2.7;5;3
0;190.0;5.6;6;6
1;200.0;2.9;6;6
2;210.0;2.0;6;6
3;220.0;1.8;6;6
4;230.0;2.0;6;6
5;230.0;0.1;6;6
6;180.0;1.3;6;6
7;210.0;1.5;6;6
8;150.0;0.2;6;6
9;150.0;0.8;6;6
10;170.0;3.1;6;6
11;180.0;1.7;6;6
12;190.0;4.2;6;6
13;170.0;2.6;6;6
14;180.0;2.7;6;6
15;190.0;3.0;6;6
16;200.0;2.9;6;6
17;190.0;2.8;6;6
18;170.0;4.5;6;6
19;190.0;2.5;6;6
20;200.0;2.2;6;6
21;170.0;2.4;6;6
22;170.0;2.3;6;6
23;170.0;4.6;6;6
0;180.0;4.1;7;1
1;180.0;4.5;7;1
2;210.0;2.9;7;1
3;200.0;3.0;7;1
4;220.0;4.6;7;1
5;230.0;2.0;7;1
6;240.0;1.9;7;1
7;230.0;2.2;7;1
8;230.0;1.7;7;1
9;190.0;0.9;7;1
10;190.0;1.0;7;1
11;190.0;0.7;7;1
12;240.0;0.1;7;1
13;260.0;0.1;7;1
14;240.0;2.0;7;1
15;250.0;1.0;7;1
16;330.0;0.1;7;1
17;310.0;0.4;7;1
18;70.0;1.5;7;1
19;80.0;0.6;7;1
20;150.0;2.0;7;1
21;180.0;4.4;7;1
22;100.0;7.3;7;1
23;150.0;4.8;7;1
0;180.0;4.0;8;4
1;180.0;4.5;8;4
2;190.0;3.2;8;4
3;180.0;2.9;8;4
4;170.0;2.3;8;4
5;180.0;1.5;8;4
6;150.0;3.8;8;4
7;160.0;3.6;8;4
8;150.0;2.1;8;4
9;150.0;1.7;8;4
10;150.0;3.0;8;4
11;140.0;3.4;8;4
12;150.0;3.4;8;4
13;130.0;2.2;8;4
14;200.0;3.5;8;4
15;170.0;2.1;8;4
16;130.0;0.7;8;4
17;150.0;0.9;8;4
18;140.0;4.8;8;4
19;130.0;3.9;8;4
20;140.0;5.5;8;4
21;150.0;5.1;8;4
22;160.0;3.5;8;4
23;160.0;5.9;8;4
0;180.0;6.6;9;7
1;170.0;7.2;9;7
2;170.0;8.0;9;7
3;190.0;8.2;9;7
4;200.0;7.7;9;7
5;200.0;7.3;9;7
6;200.0;6.5;9;7
7;180.0;5.2;9;7
8;180.0;2.3;9;7
9;160.0;1.6;9;7
10;140.0;4.1;9;7
11;150.0;4.4;9;7
12;160.0;5.1;9;7
13;150.0;5.4;9;7
14;160.0;6.1;9;7
15;160.0;5.8;9;7
16;160.0;6.2;9;7
17;170.0;5.2;9;7
18;160.0;5.9;9;7
19;170.0;5.6;9;7
20;160.0;4.5;9;7
21;170.0;6.0;9;7
22;180.0;6.7;9;7
23;180.0;7.5;9;7
0;180.0;7.1;10;2
1;180.0;7.7;10;2
2;200.0;7.4;10;2
3;200.0;8.4;10;2
4;200.0;8.2;10;2
5;210.0;7.4;10;2
6;210.0;6.9;10;2
7;200.0;7.7;10;2
8;190.0;1.4;10;2
9;180.0;2.4;10;2
10;180.0;2.7;10;2
11;170.0;3.3;10;2
12;180.0;4.4;10;2
13;200.0;3.8;10;2
14;140.0;2.5;10;2
15;70.0;10.0;10;2
16;320.0;4.2;10;2
17;90.0;0.6;10;2
18;170.0;4.1;10;2
19;340.0;4.3;10;2
20;310.0;0.9;10;2
21;0.0;2.4;10;2
22;30.0;4.7;10;2
23;220.0;0.4;10;2
0;250.0;1.5;11;5
1;230.0;2.4;11;5
2;230.0;1.7;11;5
3;220.0;1.6;11;5
4;200.0;2.1;11;5
5;230.0;1.9;11;5
6;220.0;2.6;11;5
7;20.0;2.0;11;5
8;340.0;0.7;11;5
9;350.0;0.3;11;5
10;140.0;1.3;11;5
11;180.0;4.4;11;5
12;210.0;4.3;11;5
13;220.0;2.8;11;5
14;210.0;4.9;11;5
15;200.0;4.5;11;5
16;260.0;2.8;11;5
17;260.0;3.8;11;5
18;240.0;2.1;11;5
19;240.0;1.6;11;5
20;350.0;6.2;11;5
21;50.0;3.7;11;5
22;70.0;3.5;11;5
23;100.0;2.3;11;5
0;90.0;2.9;12;7
1;90.0;2.0;12;7
2;90.0;3.4;12;7
3;90.0;4.8;12;7
4;80.0;4.9;12;7
5;100.0;3.3;12;7
6;110.0;7.1;12;7
7;100.0;5.3;12;7
8;90.0;3.1;12;7
9;120.0;2.4;12;7
10;50.0;1.7;12;7
11;50.0;7.4;12;7
12;70.0;7.7;12;7
13;90.0;6.1;12;7
14;80.0;4.5;12;7
15;80.0;5.0;12;7
16;60.0;5.7;12;7
17;60.0;7.3;12;7
18;70.0;6.7;12;7
19;70.0;7.3;12;7
20;70.0;8.3;12;7
21;80.0;7.8;12;7
22;80.0;8.0;12;7
23;300.0;6.0;12;7
0;80.0;12.0;6;6
1;80.0;13.2;6;6
2;90.0;7.2;6;6
3;90.0;7.8;6;6
4;80.0;9.9;6;6
5;80.0;7.7;6;6
6;80.0;13.3;6;6
7;70.0;7.3;6;6
8;70.0;8.2;6;6
9;80.0;8.0;6;6
10;80.0;8.6;6;6
11;80.0;9.6;6;6
12;80.0;8.8;6;6
13;80.0;10.2;6;6
14;80.0;8.5;6;6
15;80.0;7.8;6;6
16;80.0;7.0;6;6
17;90.0;7.5;6;6
18;80.0;8.1;6;6
19;80.0;5.5;6;6
20;90.0;5.2;6;6
21;90.0;5.4;6;6
22;90.0;8.4;6;6
23;90.0;8.7;6;6
0;80.0;9.0;6;7
1;100.0;8.5;6;7
2;100.0;10.5;6;7
3;100.0;10.7;6;7
4;100.0;10.3;6;7
5;90.0;12.8;6;7
6;90.0;9.6;6;7
7;90.0;8.9;6;7
8;90.0;8.0;6;7
9;90.0;7.1;6;7
10;90.0;6.6;6;7
11;90.0;8.4;6;7
12;100.0;6.6;6;7
13;90.0;6.4;6;7
14;100.0;7.1;6;7
15;90.0;6.7;6;7
16;90.0;6.2;6;7
17;90.0;9.1;6;7
18;100.0;6.8;6;7
19;100.0;7.4;6;7
20;100.0;5.7;6;7
21;140.0;7.6;6;7
22;120.0;6.3;6;7
23;150.0;9.0;6;7
0;150.0;5.8;6;1
1;150.0;7.1;6;1
2;150.0;6.6;6;1
3;150.0;7.4;6;1
4;150.0;7.3;6;1
5;140.0;7.5;6;1
6;140.0;6.1;6;1
7;110.0;4.6;6;1
8;150.0;3.8;6;1
